country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
South Korea,2022,KOR,51815808,,24.502,1.701,166.855,8.646,360.508,18.68,3.08,0.245,435.689,-5.332,-44.978,15411.557,798.562,3971.182,205.77,-8.686,-0.429,87.055,4.511,33.927,22.622,606.51,606.51,17.182,1.154,40.275,68126.188,,-1.004,-29.788,7373.426,382.06,56686.57,2937.26,62.993,83.208,-0.768,-4.794,619.28,3288.186,170.38,11951.565,0,,,,28.092,17.543,264.25,15.935,1.24,9.233,68.512,3.55,178.18,0.585,0.262,13.521,70.063,592.753,4331.69,224.45,11439.617,37.007,16.792,0,0,11.416,43.682,440.451,3253.448,168.58,8500.325,27.795,12.477,1.333,19.984,1519.418,114.058,5.91,29323.447,,,,,0.974,43.043,55.351,19.86,1.18,45.715,17.365,383.281,22.773,1068.219,3.274,0.195,1.568,11705.115,3530.013,20.202,26.38,152.302,1078.242,55.87,2939.291,9.212,4.314,9.118,5.64,70.318,561.412,29.09,1357.073,4.796,1.992,5.6,0.434,8.755,65.038,3.37,168.964,0.556,0.248
South Sudan,2020,SSD,10606224,,,,,,0,0,0,,685.185,,,,,0,0,,,,,0,,0.54,0.54,,-4.506,-0.352,703.135,,,,49.971,0.53,,,98.148,,,,,0,0,,,,,,0,,0.37,,,,0,0,,0,,,,,0.943,0.01,,1.852,,0,0,,,,0,0,,0,,,,,49.971,0.53,,-3.814,-3.748,8910.619,94.508,98.148,,,0,0,,,0,0,,0,0,,50.914,7.458,,,,0.943,0.01,,1.852,,,,,0.943,0.01,,1.852,,,,,0,0,,0,
South Sudan,2021,SSD,10748278,,,,,,0,0,0,,684.211,,,,,0,0,,,,,0,,0.57,0.57,,5.498,0.41,731.989,,,,52.101,0.56,,,98.246,,,,,0,0,,,,,,0,,0.39,,,,0,0,,0,,,,,0.93,0.01,,1.754,,0,0,,,,0,0,,0,,,,,52.101,0.56,,-7.513,-7.1,8132.241,87.408,98.246,,,0,0,,,0,0,,0,0,,53.032,7.868,,,,0.93,0.01,,1.754,,,,,0.93,0.01,,1.754,,,,,0,0,,0,
South Sudan,2022,SSD,10913172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.555,-6.604,7404.224,80.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,2020,ESP,47363808,,-18.236,-3.553,336.331,15.93,129.635,6.14,2.364,1.107,199.515,-41.703,-24.598,725.998,34.386,116.545,5.52,-24.208,-0.166,10.96,0.519,2.125,2.389,263.01,259.73,18.044,-9.547,-151.937,30391.289,,-16.539,-193.091,1850.358,87.64,20571.959,974.366,33.743,67.69,-9.685,-34.842,324.902,1472.432,69.74,6859.716,0,,,,26.851,22.571,51.82,35.669,20.847,80.119,644.163,30.51,1691.576,11.747,5.566,7.987,41.154,465.081,3633.365,172.09,9819.329,66.257,32.31,3.28,1.247,0.038,-0.485,146.925,1230.898,58.3,3102.049,22.446,10.207,-17.85,-133.651,615.078,261.381,12.38,12986.243,0,,,,4.766,42.73,19.591,6.17,0.03,8.873,1.597,130.268,0.633,413.635,2.376,0.012,1.361,5483.723,1439.447,11.987,41.639,318.156,2402.467,113.79,6717.28,43.811,22.103,36.793,14.453,54.278,436.409,20.67,1145.978,7.958,3.771,6.319,8.296,148.237,1191.627,56.44,3129.761,21.73,10.298
Spain,2021,ESP,47486932,,-0.363,-0.058,334.243,15.872,146.145,6.94,2.563,1.029,193.863,3.912,1.345,752.444,35.731,102.344,4.86,-4.875,-0.025,10.398,0.494,1.795,2.316,271.66,270.81,17.552,7.189,103.482,32491.648,,7.989,77.841,1863.671,88.5,22157.836,1052.208,32.68,68.195,5.645,18.341,343.243,1505.677,71.5,7228.157,0,,,,26.402,22.246,52.5,-2.887,-2.598,77.522,623.961,29.63,1632.484,10.941,5.024,5.388,25.64,490.721,3839.161,182.31,10333.814,67.32,31.805,0.85,0.313,-2.977,-4.895,142.03,1191.065,56.56,2990.918,20.885,9.205,9.455,58.155,673.233,255.649,12.14,14177.235,0,,,,4.483,43.633,21.997,6.96,0.02,12.282,2.406,146.567,0.421,463.233,2.57,0.007,1.426,5702.832,1542.929,9.148,30.536,348.692,2648.097,125.75,7342.896,46.435,22.599,31.116,16.629,70.907,570.683,27.1,1493.184,10.007,4.596,9.952,14.156,162.394,1306.886,62.06,3419.753,22.916,10.525
Spain,2022,ESP,47558632,,-2.471,-0.392,325.491,15.48,143.402,6.82,2.395,0.968,217.373,31.289,11.18,986.387,46.911,160.223,7.62,0,0,10.383,0.494,2.675,2.934,265.01,284.81,17.815,3.615,55.771,33615.332,,6.046,63.62,2231.771,106.14,23462.137,1115.827,37.267,69.796,-3.576,-12.274,330.969,1829.321,87,6959.187,0,,,,30.547,20.702,61.91,-38.443,-29.976,47.546,395.302,18.8,999.729,6.601,2.974,-1.272,-7.849,482.872,3756.836,178.67,10153.192,62.733,30.204,-19.8,-7.471,3.595,4.569,146.599,1228.589,58.43,3082.48,20.515,9.17,9.612,64.713,737.947,242.227,11.52,15516.564,0,,,,4.045,46.159,21.759,6.82,0,-1.084,-0.238,143.402,0,457.52,2.395,0,1.361,5988.607,1598.699,-3.217,-12.418,336.273,2528.248,120.24,7070.712,42.218,21.034,24.579,17.106,88.013,689.044,32.77,1850.617,11.506,5.505,1.035,1.082,163.476,1300.5,61.85,3437.356,21.716,10.226
Sri Lanka,2020,LKA,21715076,,,,,,8.289,0.18,1.155,,475.61,20.164,3.286,901.831,19.583,183.743,3.99,,,,,25.61,,15.58,15.58,14.784,-2.128,-2.291,4853.11,,0,,443.931,9.64,,,61.874,,,,,0,0,,,,,,0,,7.41,3.417,0.385,13.069,229.334,4.98,601.849,31.964,,4.496,0.616,15.912,273.543,5.94,732.777,38.126,,0,0,,,,0,0,,0,,-8.14,-6.194,69.89,260.188,5.65,3218.503,,,,,36.264,,0.312,0.18,0,-16.851,-0.063,8.289,0,14.362,1.155,0,,717.474,105.386,4.496,0.616,15.912,273.543,5.94,732.777,38.126,,22.622,0.292,1.611,20.262,0.44,74.211,2.824,,0.574,0.002,0.92,15.657,0.34,42.354,2.182,
Sri Lanka,2021,LKA,21773438,,,,,,8.267,0.18,1.101,,462.997,-4.084,-0.8,862.681,18.784,185.088,4.03,,,,,24.648,,16.35,16.35,15.373,0.918,0.967,4884.529,,0,,471.216,10.26,,,62.752,,,,,61.543,1.34,,,,,,8.196,,7.57,44.209,5.709,18.778,229.638,5,862.424,30.581,,43.283,6.781,22.693,279.699,6.09,1042.249,37.248,,0,0,,,,0,0,,0,,-7.174,-5.014,64.876,224.586,4.89,2979.6,,,,,29.908,,0.311,0.18,0,-0.262,-0.001,8.267,0,14.286,1.101,0,,750.915,106.353,43.283,6.781,22.693,279.699,6.09,1042.249,37.248,,44.358,0.706,2.318,24.801,0.54,106.451,3.303,,40.397,0.367,1.287,16.993,0.37,59.088,2.263,
Sri Lanka,2022,LKA,21832150,,,,,,,,,,,-9.73,-1.828,776.648,16.956,,,,,,,,,,16.923,17.829,-10.752,-11.435,4347.636,,0,,,,,,,,,,,,,,,,,,,,,-0.709,-0.201,18.577,326.37,7.125,850.891,42.104,,0.888,0.119,22.812,399.775,8.728,1044.88,51.574,,,,,,,,,,,,-14.991,-9.726,55.15,,,2526.109,,,,,,,0.311,0.097,,0,0,4.463,,14.248,0.576,,,775.145,94.918,0.888,0.119,22.812,399.775,8.728,1044.88,51.574,,14.417,0.324,2.642,46.422,1.013,121.027,5.989,,0,-0.005,1.282,22.521,0.492,58.714,2.905,
Sudan,2020,SDN,44440484,,,,,,11.026,0.49,2.975,,251.366,,,,,0,0,,,,,0,,16.47,16.47,,-0.596,-0.634,2378.228,,,,127.811,5.68,,,34.487,,,,,20.702,0.92,,,,,,5.586,,4.14,,,,231.096,10.27,,62.356,,,,,242.797,10.79,,65.513,,0,0,,,,0,0,,0,,,,,107.11,4.76,,-11.954,-4.942,819.096,36.401,28.901,,,0.49,0,,,11.026,0,,2.975,0,,370.608,105.69,,,,242.797,10.79,,65.513,,,,,0.675,0.03,,0.182,,,,,0,0,,0,
Sudan,2021,SDN,45657204,,,,,,11.389,0.52,3.134,,264.014,,,,,0,0,,,,,0,,16.59,16.59,,0.11,0.116,2317.393,,,,132.29,6.04,,,36.407,,,,,21.464,0.98,,,,,,5.907,,4.38,,,,219.023,10,,60.277,,,,,231.07,10.55,,63.593,,0,0,,,,0,0,,0,,,,,110.826,5.06,,0.856,0.312,804.093,36.713,30.5,,,0.52,0,,,11.389,0,,3.134,0,,363.36,105.806,,,,231.07,10.55,,63.593,,,,,0.657,0.03,,0.181,,,,,0,0,,0,
Sudan,2022,SDN,46874200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.335,-1.224,757.094,35.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,2020,SUR,607068,,,,,,0,0,0,,354.167,,,,,0,0,,,,,0,,2.72,1.92,,-4.826,-0.627,20356.205,,,,1548.426,0.94,,,48.958,,,,,0,0,,,,,,0,,0.68,,,,1597.844,0.97,,50.521,,,,,1614.317,0.98,,51.042,,0.8,29.412,,,,0,0,,0,,,,,1548.426,0.94,,,,,,48.958,,,0,0,,,0,0,,0,0,,3162.743,12.358,,,,1614.317,0.98,,51.042,,,,,16.473,0.01,,0.521,,,,,0,0,,0,
Suriname,2021,SUR,612989,,,,,,0,0,0,,356.436,,,,,0,0,,,,,0,,2.82,2.02,,0.622,0.077,20284.996,,,,1631.351,1,,,49.505,,,,,0,0,,,,,,0,,0.72,,,,1631.351,1,,49.505,,,,,1663.978,1.02,,50.495,,0.8,28.369,,,,0,0,,0,,,,,1631.351,1,,,,,,49.505,,,0,0,,,0,0,,0,0,,3295.328,12.434,,,,1663.978,1.02,,50.495,,,,,32.627,0.02,,0.99,,,,,0,0,,0,
Sweden,2020,SWE,10368968,,-8.882,-1.513,1496.75,15.52,1078.217,11.18,6.826,2.52,42.371,-17.158,-3.921,1825.81,18.932,0,0,,,,,0,3.074,138.79,163.79,26.595,-5.22,-33.919,59395.523,,-11.056,-21.856,235.318,2.44,16957.293,175.83,1.49,28.55,-2.769,-0.283,9.919,9.644,0.1,956.628,,,,,0.061,1.611,6.94,10.703,17.722,189.844,6981.408,72.39,18308.857,44.197,30.825,-2.892,-12.063,440.041,15560.855,161.35,42438.23,98.51,71.45,-25,-18.013,-25.604,-43.286,123.988,4744.927,49.2,11957.571,30.038,20.132,-10.722,-17.653,146.979,225.673,2.34,14174.854,,,,,1.429,23.865,35.679,11.18,0,-14.261,-5.934,1078.217,0,3440.966,6.826,0,5.793,15796.172,615.87,10.07,31.222,316.053,10815.928,112.15,30480.658,68.472,51.318,56.109,0.971,2.718,101.264,1.05,262.148,0.641,0.441,38.695,19.977,72.292,2655.038,27.53,6971.938,16.808,11.738
Sweden,2021,SWE,10467095,,17.856,2.771,1747.467,18.291,1249.63,13.08,7.615,2.903,45.817,1.086,0.206,1828.338,19.137,0.955,0.01,,,,,0.006,3.038,146.2,171.77,27.266,2.291,14.107,60186.461,,-3.906,-6.869,292.345,3.06,16142.099,168.961,1.781,26.82,7.344,0.729,10.648,27.706,0.29,1017.259,,,,,0.169,1.69,7.87,2.086,3.251,193.095,7059.265,73.89,18447.85,43.017,30.651,5.661,20.976,461.017,16118.132,168.71,44044.359,98.219,73.18,-25.57,-17.49,7.657,9.005,132.993,5060.621,52.97,12705.79,30.838,21.111,-5.309,-7.803,139.176,263.683,2.76,13296.501,,,,,1.607,22.092,41.76,13.08,0,17.044,6.081,1249.63,0,3989.686,7.615,0,6.629,16410.475,629.977,4.891,11.971,328.024,11057.51,115.74,31338.572,67.381,52.069,45.604,1.225,3.943,146.172,1.53,376.736,0.891,0.626,-1.518,-1.358,70.934,2602.441,27.24,6776.835,15.858,11.26
Sweden,2022,SWE,10549349,,13.145,2.404,1961.763,20.695,1200.074,12.66,7.374,3.274,45.084,6.153,1.178,1925.709,20.315,0.948,0.01,,,,,0.006,3.213,138.46,171.68,27.156,0.351,2.211,59926.805,,-1.632,-2.758,290.065,3.06,15754.809,166.203,1.782,26.29,-30.881,-3.288,7.36,27.49,0.29,697.639,,,,,0.169,1.164,7.74,-5.468,-11.225,181.871,6555.855,69.16,17240.004,40.284,28.768,2.054,4.969,465.986,15983.925,168.62,44171.992,98.218,73.71,-33.22,-23.992,-2.684,-4.042,128.951,4855.276,51.22,12223.56,29.835,20.397,-0.465,-0.647,138.528,261.628,2.76,13131.461,,,,,1.608,21.913,42.56,12.66,0,1.916,0.8,1200.074,0,4034.416,7.374,0,6.732,16273.989,632.189,3.93,9.011,337.035,11128.649,117.4,31948.436,68.383,53.312,74.623,2.918,6.861,221.815,2.34,650.358,1.363,1.085,20.336,14.114,85.048,3150.906,33.24,8061.895,19.362,13.453
Switzerland,2020,CHE,8638609,,-0.422,-0.009,239.829,2.072,19.679,0.17,0.252,0.671,57.567,-3.937,-0.042,117.689,1.017,0,0,,,,,0,0.329,61.84,67.4,21.814,-7.987,-26.818,35766.375,,-13.509,-21.41,419.049,3.62,15868.566,137.082,5.371,44.367,-2.675,-0.911,33.147,0,0,3837.102,,,,,0,10.728,3.88,-0.453,-0.812,98.39,4383.808,37.87,11389.559,56.187,31.844,-2.809,-5.408,171.889,7383.133,63.78,19897.807,94.629,55.633,-5.56,-8.991,-9.059,-6.006,57.939,2661.308,22.99,6706.966,34.11,18.752,-16.581,-20.457,102.918,419.049,3.62,11913.775,,,,,5.371,33.31,6.282,0.17,0,5.693,0.338,19.679,0,727.23,0.252,0,2.033,7802.182,308.972,0.79,0.598,113.951,4721.825,40.79,13190.842,60.519,36.881,19.33,1.085,6.826,300.974,2.6,790.142,3.858,2.209,-0.685,-0.004,0.381,17.364,0.15,44.083,0.223,0.123
Switzerland,2021,CHE,8691409,,-11.74,-0.243,210.386,1.829,12.656,0.11,0.181,0.612,47.101,1.093,0.011,118.252,1.028,0,0,,,,,0,0.344,63.38,60.72,20.327,-3.322,-10.263,34368.309,,2.463,3.377,260.027,2.26,16160.662,140.459,3.722,47.022,8.732,2.894,36.042,0,0,4146.815,,,,,0,12.066,2.86,-2.386,-2.699,95.691,4252.475,36.96,11009.783,60.87,32.035,-7.914,-13.639,158.25,6726.182,58.46,18207.643,96.278,52.978,2.66,4.197,-19.4,-11.411,46.528,2111.28,18.35,5353.327,30.221,15.576,0.458,0.471,103.389,260.027,2.26,11895.596,,,,,3.722,34.612,6.384,0.11,0,1.626,0.102,12.656,0,734.565,0.181,0,2.137,6986.209,298.709,-1.946,-2.228,111.722,4614.902,40.11,12854.315,66.057,37.402,9.35,0.611,7.437,332.512,2.89,855.626,4.76,2.49,0.69,0.001,0.382,17.258,0.15,43.955,0.247,0.128
Switzerland,2022,CHE,8740471,,-0.62,-0.011,207.908,1.817,12.585,0.11,0.177,0.623,45.622,0,0,117.588,1.028,0,0,,,,,0,0.353,65.19,62.25,21.355,-2.413,-7.208,33350.754,,-2.277,-3.198,258.567,2.26,15704.048,137.261,3.631,47.088,-17.751,-6.398,29.644,0,0,3391.58,,,,,0,10.169,2.84,-19.154,-18.61,77.08,3902.536,34.11,8818.778,54.795,26.443,-1.972,-4.01,154.241,6863.475,59.99,17646.705,96.369,52.912,2.94,4.51,24.733,11.296,57.824,2632.581,23.01,6615.663,36.964,19.837,3.095,3.2,106.589,258.567,2.26,12194.879,,,,,3.631,36.566,7.399,0.11,0,15.897,1.015,12.585,0,846.557,0.177,0,2.538,7122.042,291.501,-13.378,-15.306,96.416,4230.893,36.98,11031.041,59.406,33.076,31.222,2.286,9.723,308.908,2.7,1112.399,4.337,3.335,4.249,0.015,0.397,6.865,0.06,45.4,0.096,0.136
Syria,2020,SYR,20772602,,,,,,0.481,0.01,0.063,,539.241,,,,,4.333,0.09,,,,,0.57,,15.48,15.8,,-6.556,-8.109,5564.748,,,,724.031,15.04,,,95.19,,,,,465.998,9.68,,-12.181,-4.053,1406.54,29.217,61.266,,8.52,,,,36.105,0.75,,4.747,,,,,36.587,0.76,,4.81,,-0.32,-2.067,,,,0,0,,0,,,,,253.7,5.27,,30.027,5.275,1099.69,22.843,33.354,,,0.01,0,,,0.481,0,,0.063,0,,760.617,115.594,,,,36.587,0.76,,4.81,,,,,0,0,,0,,,,,0,0,,0,
Syria,2021,SYR,21324366,,,,,,0.469,0.01,0.06,,541.169,,,,,4.221,0.09,,,,,0.537,,16.44,16.76,,1.595,1.844,5507.217,,,,750.315,16,,,95.465,,,,,483.016,10.3,,5.258,1.536,1442.188,30.754,61.456,,9.07,,,,35.171,0.75,,4.475,,,,,35.64,0.76,,4.535,,-0.32,-1.946,,,,0,0,,0,,,,,263.079,5.61,,134.114,30.636,2507.912,53.48,33.473,,,0.01,0,,,0.469,0,,0.06,0,,785.955,117.438,,,,35.64,0.76,,4.535,,,,,0,0,,0,,,,,0,0,,0,
Syria,2022,SYR,22125242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.236,-0.073,1386.702,30.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.752,-0.402,2398.954,53.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,2020,TWN,23821468,,-8.522,0,0.033,0.001,83.538,1.99,0.719,0,569.741,-6.533,-30.324,18211.916,433.835,5326.288,126.88,,,,,45.836,33.196,276.81,276.81,21.181,-2.802,-37.672,54861.707,,-2.847,-34.914,9738.274,231.98,50011.523,1191.348,83.805,91.159,6.985,16.246,248.845,4225.181,100.65,10446.233,,,,,36.361,19.041,157.71,-45.55,-6.687,7.929,126.776,3.02,332.858,1.091,0.607,-2.032,-2.759,115.539,1881.916,44.83,4850.187,16.195,8.841,0,0,-2.732,-2.526,79.235,1319.818,31.44,3326.2,11.358,6.063,-3.935,-20.836,508.669,186.806,4.45,21353.371,,,,,1.608,38.922,6.356,1.99,0,0.178,0.011,83.538,0,266.819,0.719,0,0.486,11620.191,1306.886,-0.348,-0.232,36.304,562.098,13.39,1523.987,4.837,2.778,51.264,5.368,15.954,254.812,6.07,669.726,2.193,1.221,22.018,1.076,6.064,96.971,2.31,254.55,0.835,0.464
Taiwan,2021,TWN,23859904,,-40.803,0,0.02,0,83.404,1.99,0.692,0,573.275,7.353,31.899,19519.506,465.734,5441.765,129.84,,,,,45.123,33.661,287.75,287.75,20.797,5.871,76.734,57989.336,,6.748,80.388,10239.354,244.31,53300.125,1271.736,84.904,91.914,9.669,24.06,272.905,4572.524,109.1,11437.789,,,,,37.915,19.724,164.96,14.902,1.148,9.077,145.432,3.47,380.448,1.206,0.656,-3.107,-3.655,111.884,1820.627,43.44,4689.208,15.096,8.086,0,0,-11.617,-9.461,69.774,1164.715,27.79,2924.33,9.658,5.043,4.803,24.429,533.098,225.064,5.37,22342.828,,,,,1.866,38.529,6.401,2,0.01,0.784,0.045,83.823,0.419,268.274,0.695,0.003,0.463,12059.981,1383.62,16.865,5.806,42.11,655.912,15.65,1764.879,5.439,3.043,31.18,4.898,20.852,334.033,7.97,873.919,2.77,1.507,-4.341,-0.284,5.779,92.624,2.21,242.218,0.768,0.418
Taiwan,2022,TWN,23893396,,4.332,0,0.02,0,82.031,1.96,0.688,0,561,-5.681,-26.458,18384.822,439.276,5112.71,122.16,,,,,42.851,33.062,285.08,285.08,21.457,-3.974,-54.991,55606.547,,-4.808,-61.143,10014.482,239.28,50666.402,1210.592,83.934,91.116,2.843,7.759,280.664,4713.854,112.63,11746.49,,,,,39.508,21.124,159.93,68.244,6.139,15.217,244.838,5.85,636.854,2.052,1.145,5.418,6.153,118.037,1916.848,45.8,4940.146,16.066,8.884,0,0,-14.514,-10.345,59.43,994.417,23.76,2487.287,8.335,4.473,-7.962,-42.445,490.653,187.918,4.49,20535.088,,,,,1.575,36.929,6.321,1.97,0.01,-1.074,-0.08,82.45,0.419,264.554,0.691,0.004,0.476,11931.33,1328.629,40.8,16.497,58.607,922.431,22.04,2452.86,7.731,4.411,33.965,6.98,27.832,447.404,10.69,1164.842,3.75,2.095,60.413,3.458,9.237,147.74,3.53,386.589,1.238,0.695
Tajikistan,2020,TJK,9543211,,,,,,0,0,0,,80.081,,,,,112.122,1.07,,,,,5.423,,18.24,19.73,,-0.616,-0.462,7819.39,,,,169.754,1.62,,,8.211,,,,,57.633,0.55,,,,,,2.788,,1.58,,,,1897.684,18.11,,91.789,,,,,1897.684,18.11,,91.789,,-1.49,-8.169,,,,0,0,,0,,,,,0,0,,,,,,0,,,0,0,,,0,0,,0,0,,2067.438,74.622,,,,1897.684,18.11,,91.789,,,,,0,0,,0,,,,,0,0,,0,
Tajikistan,2021,TJK,9750078,,,,,,0,0,0,,83.629,,,,,116.922,1.14,,,,,5.778,,18.3,19.73,,0.28,0.209,7674.914,,,,177.434,1.73,,,8.768,,,,,60.512,0.59,,,,,,2.99,,1.65,,,,1846.139,18,,91.232,,,,,1846.139,18,,91.232,,-1.43,-7.814,,,,0,0,,0,,,,,0,0,,,,,,0,,,0,0,,,0,0,,0,0,,2023.573,74.831,,,,1846.139,18,,91.232,,,,,0,0,,0,,,,,0,0,,0,
Tanzania,2020,TZA,61704520,,,,,,8.427,0.52,6.492,,354.557,,,,,0,0,,,,,0,,8.12,8.01,,-1.536,-0.879,913.588,,,,69.687,4.3,,,53.683,,,,,28.685,1.77,,,,,,22.097,,2.84,,,,50.888,3.14,,39.201,,,,,60.125,3.71,,46.317,,0.11,1.355,,,,0,0,,0,,,,,41.002,2.53,,,,,,31.586,,,0.52,0,,,8.427,0,,6.492,0,,129.812,56.372,,,,60.125,3.71,,46.317,,,,,0.81,0.05,,0.624,,,,,0,0,,0,
Tanzania,2021,TZA,63588332,,,,,,8.649,0.55,6.724,,366.748,,,,,0,0,,,,,0,,8.3,8.18,,2.355,1.328,907.404,,,,71.869,4.57,,,55.868,,,,,29.565,1.88,,,,,,22.983,,3,,,,47.178,3,,36.675,,,,,56.771,3.61,,44.132,,0.12,1.446,,,,0,0,,0,,,,,42.303,2.69,,,,,,32.885,,,0.55,0,,,8.649,0,,6.724,0,,128.64,57.7,,,,56.771,3.61,,44.132,,,,,0.944,0.06,,0.733,,,,,0,0,,0,
Thailand,2020,THA,71475664,,0.041,0.011,363.294,25.967,167.05,11.94,6.661,1.883,510.014,6.919,13.73,2968.609,212.183,525.773,37.58,-7.061,-2.9,534.05,38.172,20.965,15.383,206.18,179.25,12.995,-6.968,-103.315,19298.086,,-6.981,-96.098,2161.855,154.52,17915.969,1280.556,86.204,92.838,-8.023,-40.866,468.529,1625.728,116.2,6555.087,-8.585,-30.711,4575.205,327.016,64.826,33.968,91.42,-28.053,-4.71,11.923,63.518,4.54,166.811,2.533,0.864,-4.885,-7.218,98.788,345.992,24.73,1382.118,13.796,7.162,26.93,13.061,,,,0,0,,0,,-10.311,-68.961,599.843,10.353,0.74,8392.273,-10.582,-20.833,2462.862,176.035,0.413,43.488,39.229,11.94,0,-2.362,-0.949,167.05,0,548.839,6.661,0,2.844,2507.847,1379.344,-4.885,-7.218,98.788,345.992,24.73,1382.118,13.796,7.162,-2.235,-0.352,13.213,70.374,5.03,184.858,2.806,0.958,-12.262,-1.217,8.457,45.05,3.22,118.315,1.796,0.613
Thailand,2021,THA,71601104,,-10.303,-2.675,325.292,23.291,193.293,13.84,7.406,1.675,506.635,2.399,5.091,3034.509,217.274,536.863,38.44,7.328,2.797,572.181,40.969,20.569,15.621,215.56,186.88,13.436,0.838,11.554,19425.641,,0.787,10.081,2231.39,159.77,18025.381,1290.637,85.493,92.792,0.343,1.608,470.137,1683.913,120.57,6566.062,-3.595,-11.756,4402.997,315.259,64.517,33.801,94.68,0.003,-0.043,11.88,65.362,4.68,165.915,2.504,0.854,-2.525,1.472,100.26,378.625,27.11,1400.261,14.507,7.208,28.68,13.305,,,,0,0,,0,,0.564,3.382,603.226,10.614,0.76,8424.811,-7.008,-12.337,2286.242,163.697,0.407,43.37,42.793,13.84,0,9.085,3.564,193.293,0,597.652,7.406,0,3.077,2610.016,1390.897,-2.525,1.472,100.26,378.625,27.11,1400.261,14.507,7.208,-0.835,-0.158,13.055,59.915,4.29,182.324,2.296,0.939,9.689,0.785,9.242,60.055,4.3,129.078,2.301,0.664
